total_income,loan_amount,term,interest_rate,own_car,own_house,nr_children,income_type,education_type,family_status,housing_type,region_population_ratio,days_birth,days_employed,days_registration,mobile_number,phone_number,email,days_phone_change,occupation_type,family_count,EXT1,EXT2,EXT3,EXT4,EXT5,EXT6,EXT7
90000.0,577413.0,24,3.120105281204276,Y,Y,2,State servant,Secondary / secondary special,Married,Apartment,0.008068,-12690,-4451,-287.0,1,0,0,-1850.0,Cooking staff,4.0,,0.0857612798614965,0.4632753280912678,0,1,0,0
112500.0,1762110.0,24,2.0147276514627417,Y,N,0,State servant,Higher education,Married,Rented studio,0.031329,-15954,-5869,-6866.0,1,0,0,-1288.0,Core staff,2.0,0.6079067417058841,0.2622583692422573,0.6479768603302221,0,1,0,0
157500.0,227520.0,18,2.9518706216764095,Y,Y,0,Working,Lower secondary,Civil marriage,Apartment,0.030755,-13720,-2538,-402.0,1,0,0,-2133.0,Core staff,2.0,0.3519495398315328,0.6224359403505382,0.7338145369642702,0,1,0,0
450000.0,278613.0,12,3.191958190303298,Y,Y,2,Working,Higher education,Married,Co-op house,0.010556,-13296,-3792,-7352.0,1,0,0,-511.0,Security staff,4.0,,0.5741934243481075,0.4776491548517548,0,1,0,0
247500.0,1515415.5,36,2.0016836004221523,Y,N,1,Working,Secondary / secondary special,Married,Apartment,0.0116569999999999,-12642,-1354,-5445.0,1,1,0,-2572.0,,3.0,,0.6604318755681441,0.7001838506835805,0,0,0,0
157500.0,450000.0,42,3.0346615976755533,N,Y,0,Working,Secondary / secondary special,Married,Rented room,0.003069,-19071,-5874,-8848.0,1,0,0,-830.0,Laborers,2.0,0.4497633702058673,0.3782822021370265,,0,1,0,0
315000.0,701730.0,12,3.308504995806959,N,N,0,Commercial associate,Secondary / secondary special,Married,Apartment,0.008019,-9961,-1904,-393.0,1,0,1,-344.0,Cooking staff,2.0,0.08416791254598,0.4803039221571742,0.1206410299309233,0,1,0,0
176175.0,1365651.0,30,3.1220661518914725,N,N,0,Commercial associate,Secondary / secondary special,Married,Apartment,0.00496,-13906,-688,-5328.0,1,0,0,-1.0,Sales staff,2.0,0.3009377937500817,0.6167510131332306,0.4740512892789932,0,0,0,0
135000.0,508495.5,48,3.3415431515566167,N,Y,0,Pensioner,Secondary / secondary special,Married,House,0.018029,-18499,365243,-11390.0,1,0,0,-1720.0,,2.0,0.4500849638638321,0.5743698501171369,0.3944954053123993,0,1,0,0
202500.0,152820.0,24,4.316144913334141,N,N,0,Commercial associate,Incomplete higher,Single / not married,House,0.04622,-9543,-601,-4241.0,1,0,0,-276.0,Laborers,1.0,0.250309317990718,0.6686118151614913,,0,0,0,0
157500.0,74628.0,42,2.8470962852592754,N,Y,0,Pensioner,Secondary / secondary special,Married,Apartment,0.010643,-21079,365243,-12225.0,1,0,0,-1599.0,,2.0,,0.6266099512368051,0.3016248916841194,0,1,0,0
126000.0,990000.0,60,3.7878779891881793,N,Y,1,Working,Secondary / secondary special,Separated,Rented room,0.005313,-13408,-2445,-5677.0,1,1,0,0.0,Managers,2.0,0.4685007931989082,0.5207532228852348,0.7338145369642702,0,0,0,1
135000.0,450000.0,18,3.2318671212563377,N,Y,0,Commercial associate,Secondary / secondary special,Married,Rented room,0.020246,-15219,-262,-2886.0,1,0,0,-79.0,Medicine staff,2.0,0.0249524750439341,0.1299500338232039,0.1419915427739129,0,1,0,0
67500.0,526491.0,30,3.211970866706916,Y,N,0,Working,Secondary / secondary special,Married,Apartment,0.018634,-18323,-4234,-10499.0,1,0,0,-1265.0,Laborers,2.0,0.7275594891513547,0.6721440617610275,0.133429254467317,0,1,0,0
112500.0,158256.0,30,3.5450678499726367,N,Y,0,State servant,Higher education,Separated,Apartment,0.0228,-17508,-1343,-389.0,1,1,0,-580.0,Accountants,1.0,0.7841735376880729,0.4891627271161421,0.4938628816996244,0,1,0,0
135000.0,640080.0,12,3.9398114070081682,Y,Y,0,Commercial associate,Secondary / secondary special,Married,Apartment,0.0066709999999999,-17986,-203,-641.0,1,0,0,-393.0,Accountants,2.0,,0.2095393051981856,0.5691487713619409,0,0,0,0
67500.0,540000.0,12,3.725118712082634,N,Y,0,Working,Secondary / secondary special,Married,House,0.010966,-19835,-5424,-3480.0,1,0,0,-2360.0,Laborers,2.0,,0.5574717034375936,0.6430255641096323,0,1,0,0
135000.0,45000.0,12,3.5312430459726705,N,N,0,State servant,Higher education,Single / not married,House,0.019101,-9954,-469,-477.0,1,1,0,-603.0,Core staff,1.0,0.3715386953195401,0.6913550882699828,0.4048783643353997,0,0,0,0
157500.0,144801.0,12,2.6780077561796882,N,Y,0,Working,Higher education,Single / not married,Rented room,0.010643,-19764,-1987,-717.0,1,0,0,-567.0,,1.0,,0.6763322511129723,0.4400578303966329,0,1,0,0
135000.0,225000.0,30,3.0124585069592333,N,Y,0,Pensioner,Higher education,Single / not married,Apartment,0.018029,-24778,365243,-1693.0,1,1,0,-1119.0,,1.0,0.8734326794048562,0.5633274312548525,0.5779691187553125,0,0,0,0
81000.0,547344.0,48,3.8027750946289136,N,N,1,Working,Secondary / secondary special,Married,House,0.0196889999999999,-16042,-458,-4030.0,1,0,0,-1880.0,High skill tech staff,3.0,,0.4360039910606801,0.6127042441012546,0,1,0,0
148500.0,521280.0,24,3.504224095508609,N,Y,0,Working,Secondary / secondary special,Married,House,0.015221,-17164,-1063,-8942.0,1,1,0,-1950.0,Managers,2.0,,2.405723756452663e-05,0.2512394458905693,0,1,0,0
85500.0,1099350.0,12,2.75239122550982,N,N,0,Pensioner,Lower secondary,Married,Rented room,0.0066709999999999,-19931,365243,-4468.0,1,1,0,-1234.0,,2.0,,0.2858978721410488,0.6528965519806539,0,1,0,0
135000.0,130320.0,48,4.015278228900742,N,Y,0,Working,Secondary / secondary special,Married,Co-op house,0.0116569999999999,-18991,-1397,-9021.0,1,1,0,-1891.0,High skill tech staff,2.0,,0.6132146062019619,0.6690566947824041,0,1,0,0
103500.0,323194.5,18,3.417455998485158,N,N,1,Working,Secondary / secondary special,Single / not married,Rented room,0.003813,-10315,-718,-10157.0,1,0,0,-470.0,High skill tech staff,2.0,0.359438722617554,0.0590445620115353,0.0545839935176224,0,1,0,0
157500.0,760500.0,60,2.455162980666909,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented studio,0.018209,-21058,365243,-20838.0,1,0,0,-284.0,,2.0,0.5831822921690362,0.231576745886049,0.1519345490496476,0,1,0,0
279000.0,900000.0,48,3.716570839696409,N,Y,0,Pensioner,Secondary / secondary special,Married,House,0.028663,-21097,365243,-11025.0,1,0,0,-319.0,,2.0,,0.6822868861647481,0.4400578303966329,0,1,0,0
270000.0,545040.0,30,2.6103895416493827,Y,Y,0,Pensioner,Secondary / secondary special,Single / not married,Rented room,0.0072739999999999,-22331,365243,-12254.0,1,1,0,-215.0,,1.0,,0.0066056568470133,,0,1,0,0
135000.0,291915.0,24,3.377713100023896,N,N,0,Pensioner,Secondary / secondary special,Married,Apartment,0.018029,-21577,365243,-8806.0,1,0,0,-1820.0,,2.0,,0.1996688602813548,0.6006575372857061,0,1,0,0
171000.0,592560.0,12,2.7119057017546737,Y,Y,1,Commercial associate,Secondary / secondary special,Married,Apartment,0.010276,-12017,-2273,-3164.0,1,0,0,-685.0,,3.0,0.4347742044185259,0.5181112482203918,0.6006575372857061,0,1,0,0
106650.0,450000.0,24,2.609313645271263,N,Y,1,State servant,Secondary / secondary special,Civil marriage,House,0.035792,-15331,-141,-1277.0,1,0,0,-808.0,Managers,3.0,0.6196114320029464,0.719525008154452,0.5406544504453575,0,1,0,0
202500.0,1078200.0,48,4.0232455646884855,N,Y,0,Commercial associate,Secondary / secondary special,Married,Apartment,0.032561,-16615,-1302,-2514.0,1,0,0,-735.0,Laborers,2.0,,0.7923439834755822,,0,1,0,0
153000.0,967428.0,42,1.9636155194843552,N,Y,0,Working,Higher education,Civil marriage,Rented room,0.02461,-15021,-3385,-9176.0,1,1,0,0.0,,2.0,0.3828428408196721,0.7598146782770551,0.6956219298394389,0,1,0,0
112500.0,414792.0,30,2.6102711185360907,N,N,0,Working,Secondary / secondary special,Married,Apartment,0.0096569999999999,-12392,-1659,-3457.0,1,1,0,-959.0,Accountants,2.0,0.3668040113201259,0.3143980441694999,0.6413682574954046,0,1,0,0
180000.0,474363.0,12,4.0618384780326435,N,Y,0,Working,Secondary / secondary special,Single / not married,Rented studio,0.02461,-10323,-330,-5014.0,1,0,0,-196.0,Drivers,1.0,0.1051646138789822,0.7267702858241729,0.4118485559242397,0,1,0,0
117000.0,592560.0,12,3.6376466307954622,N,Y,1,Working,Secondary / secondary special,Civil marriage,House,0.007305,-19392,-550,-7609.0,1,1,0,0.0,,3.0,,0.2384365184272632,0.1221797440301585,0,1,0,0
112500.0,1288350.0,48,3.4588358582468888,Y,Y,0,Pensioner,Secondary / secondary special,Married,Apartment,0.010032,-22413,365243,-9178.0,1,1,0,-1387.0,,2.0,,0.7428525067008077,0.7557400501752248,0,0,0,0
126000.0,1042560.0,30,2.5258484785649635,N,Y,0,Working,Secondary / secondary special,Married,Co-op house,0.020713,-19403,-693,-3017.0,1,0,0,-479.0,Drivers,2.0,,0.487152040864802,0.746300213050371,0,1,0,0
180000.0,545040.0,42,3.6300391837669777,N,Y,0,Working,Secondary / secondary special,Single / not married,Co-op house,0.0196889999999999,-9569,-1012,-5476.0,1,0,0,-8.0,Cooking staff,1.0,,0.580191674500045,,0,1,0,0
315000.0,888840.0,30,2.99724950736808,N,Y,0,Commercial associate,Secondary / secondary special,Married,Apartment,0.00702,-17789,-5216,-1088.0,1,0,0,-1219.0,Laborers,2.0,,0.6428620752774177,,0,1,0,0
157500.0,819432.0,36,3.3708283723336914,N,Y,0,Working,Secondary / secondary special,Widow,Rented studio,0.018634,-17388,-3665,-2700.0,1,0,0,-286.0,,1.0,0.4940298032764485,0.5478759683546076,0.4920600938649263,0,1,0,0
121500.0,308461.5,18,4.126139941921828,N,N,1,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.030755,-10689,-2850,-1001.0,1,1,0,-974.0,,2.0,,0.1915597253822421,0.3280631605201915,0,1,0,0
180000.0,900000.0,18,3.2759765201634963,Y,N,0,Working,Higher education,Married,Rented room,0.022625,-16126,-202,-5281.0,1,1,0,-1853.0,Managers,2.0,,0.6551897030469903,0.722392890081304,0,1,0,0
126000.0,1072809.0,48,1.8860256042639034,Y,Y,1,Working,Secondary / secondary special,Married,House,0.007114,-12863,-2046,-5187.0,1,0,0,0.0,,3.0,0.5052665538662743,0.2663103612437609,,0,1,0,0
67500.0,360000.0,12,3.789153823438221,Y,Y,0,State servant,Secondary / secondary special,Married,Rented studio,0.015221,-17676,-7779,-4780.0,1,0,0,-861.0,Medicine staff,2.0,0.3667978521780507,0.5148893036823614,0.5460231970049609,0,1,0,0
129222.0,360000.0,48,4.054957944948841,N,Y,0,Commercial associate,Higher education,Single / not married,House,0.032561,-9794,-185,-4483.0,1,0,0,-358.0,Core staff,1.0,0.3113772328416199,0.6373762513861899,0.6658549219640212,0,0,0,0
324000.0,1011955.5,30,2.2159502436976934,N,Y,0,Pensioner,Secondary / secondary special,Married,Rented room,0.008575,-18469,365243,-10686.0,1,1,0,-1004.0,,2.0,,0.7932420415908112,0.3139166772114369,0,1,0,0
90000.0,328500.0,18,3.0940351556749786,N,Y,2,Working,Secondary / secondary special,Married,Apartment,0.028663,-14882,-4618,-5077.0,1,1,1,-2038.0,High skill tech staff,4.0,,0.6409318654404113,0.1393757800997895,0,1,0,0
261000.0,701721.0,36,4.007189176206733,Y,Y,0,Commercial associate,Secondary / secondary special,Married,Co-op house,0.018029,-17796,-746,-3517.0,1,0,0,-1563.0,Realty agents,2.0,0.545826055309346,0.1316830480335882,0.6006575372857061,0,1,0,0
252000.0,562491.0,30,2.838683318352243,N,Y,0,Commercial associate,Secondary / secondary special,Married,House,0.0116569999999999,-15514,-1309,-6692.0,1,0,0,0.0,Security staff,2.0,,0.2511072662583046,,0,1,0,0
225000.0,646920.0,30,3.6276470540371264,Y,N,0,Working,Secondary / secondary special,Married,Municipal apartment,0.008575,-14351,-1644,-2865.0,1,0,0,-529.0,Drivers,2.0,,0.6504168301269938,0.3859146722745145,0,0,0,1
315000.0,876019.5,30,3.2999237441414184,N,Y,0,Commercial associate,Higher education,Married,Rented room,0.003069,-14543,-3477,-2152.0,1,0,0,-588.0,Managers,2.0,,0.7361166456397412,0.6479768603302221,0,1,0,0
405000.0,810000.0,30,2.401890394340006,Y,Y,0,Commercial associate,Higher education,Civil marriage,Apartment,0.032561,-10021,-513,-1168.0,1,1,0,-426.0,Accountants,2.0,,0.8028272632545214,0.7751552674785404,0,1,0,0
144000.0,174132.0,12,3.4381110767762766,Y,Y,1,Working,Secondary / secondary special,Married,Rented room,0.006207,-14266,-1936,-6410.0,1,1,0,-2091.0,,3.0,0.8888210665705095,0.4329413915114939,0.4365064990977374,0,1,0,0
94500.0,254700.0,24,3.6479936431183737,N,Y,0,Working,Secondary / secondary special,Married,Rented room,0.025164,-21010,-2649,-11492.0,1,1,0,-1203.0,Core staff,2.0,0.6236013084974655,0.5181986032283242,0.213966852261798,0,0,0,0
175500.0,900000.0,60,3.8774108626762365,N,N,0,State servant,Higher education,Married,Rented room,0.0031219999999999,-19158,-9203,-12984.0,1,0,0,-142.0,Accountants,2.0,,0.5983010552786248,,0,1,0,0
112500.0,521280.0,24,2.671392418996285,N,N,1,Working,Secondary / secondary special,Married,House,0.026392,-12970,-3482,-7476.0,1,0,0,-1147.0,Laborers,3.0,,0.6169732481073433,,0,1,0,0
153000.0,387000.0,12,3.66341451655009,N,Y,0,Commercial associate,Secondary / secondary special,Single / not married,Office apartment,0.002506,-10931,-936,-2062.0,1,1,0,-337.0,Core staff,1.0,0.2253042318443374,0.4633901157547454,,0,1,0,0
157500.0,254700.0,42,3.298516122835544,Y,Y,0,Working,Higher education,Married,House,0.031329,-19443,-1323,-13379.0,1,0,0,-993.0,,2.0,0.7575576938019067,0.6305614490245239,0.6658549219640212,0,1,0,0
157500.0,558706.5,36,3.2206709767635533,N,Y,1,Commercial associate,Secondary / secondary special,Civil marriage,House,0.007305,-12031,-776,-5952.0,1,0,1,0.0,Low-skill Laborers,3.0,0.2877531562547216,0.4720133262429399,,0,1,0,0
225000.0,1192500.0,24,3.0694584682275816,N,Y,1,Commercial associate,Secondary / secondary special,Married,Apartment,0.04622,-18506,-750,-1882.0,1,0,0,-1886.0,Security staff,3.0,0.6093385359531186,0.6487991632205198,0.622922000268356,0,1,0,0
202500.0,1078200.0,12,2.58518179334181,Y,Y,0,Commercial associate,Secondary / secondary special,Single / not married,Apartment,0.018029,-15243,-971,-9379.0,1,0,0,-1746.0,,1.0,,0.5149111518448524,0.4294236843421945,0,1,0,0
135000.0,291915.0,12,3.8407267981980793,Y,Y,0,Pensioner,Secondary / secondary special,Married,Rented room,0.025164,-22780,365243,-354.0,1,0,0,-733.0,,2.0,,0.390186463069266,,0,0,0,0
57600.0,90000.0,12,3.929410449016236,N,Y,0,Pensioner,Secondary / secondary special,Widow,House,0.031329,-21393,365243,-9968.0,1,0,0,-412.0,,1.0,,0.6517382585834676,0.7934490301648944,0,1,0,0
85500.0,162000.0,12,3.8485291242825976,N,N,0,Pensioner,Secondary / secondary special,Married,Rented room,0.015221,-24659,365243,-13971.0,1,1,0,-2.0,,2.0,,0.4738611724088498,0.8128226070575616,0,0,0,0
135000.0,1067940.0,30,3.084079617338194,N,Y,0,Working,Incomplete higher,Single / not married,House,0.0088659999999999,-8198,-470,-8178.0,1,0,0,-444.0,Laborers,1.0,0.2914046484908076,0.5001713572910088,,0,0,0,0
67500.0,189000.0,12,3.1808838396116954,N,Y,0,Pensioner,Secondary / secondary special,Civil marriage,Rented studio,0.019101,-21458,365243,-6436.0,1,1,0,-1179.0,,2.0,,0.6837876488610074,0.8327850252992314,0,0,0,0
157500.0,324000.0,12,2.8248778466146063,N,Y,1,Working,Secondary / secondary special,Single / not married,House,0.028663,-10411,-879,-3483.0,1,0,1,-1487.0,Laborers,2.0,,0.6320019205861112,,0,1,0,0
135000.0,332473.5,12,2.744800317922259,Y,N,0,Working,Incomplete higher,Single / not married,Apartment,0.018029,-8548,-1107,-8517.0,1,0,1,-290.0,Medicine staff,1.0,0.1259165321039521,0.3349477510747372,0.4048783643353997,0,0,0,0
144000.0,864000.0,30,3.07946513849124,N,Y,0,Working,Secondary / secondary special,Single / not married,Rented room,0.018209,-8692,-473,-8692.0,1,0,0,-937.0,Sales staff,1.0,,0.5457517346739774,0.5744466170995097,0,1,0,0
148500.0,883863.0,30,3.5070603592925957,N,Y,0,Working,Secondary / secondary special,Married,Apartment,0.009175,-19226,-7695,-677.0,1,0,0,-867.0,Cleaning staff,2.0,,0.7357596795422412,0.8193176922872417,0,1,0,0
67500.0,208854.0,12,4.030507255677365,Y,N,1,Commercial associate,Secondary / secondary special,Married,House,0.025164,-10423,-389,-2259.0,1,0,0,-1278.0,Sales staff,3.0,0.5330980961594035,0.1596792335026377,0.7001838506835805,0,1,0,0
247500.0,629325.0,30,3.1354125618239395,Y,Y,0,Working,Secondary / secondary special,Married,Apartment,0.022625,-15515,-3766,-535.0,1,0,0,-2355.0,Drivers,2.0,,0.6520905772982926,0.4118485559242397,0,1,0,0
180000.0,445500.0,36,3.5929331337593933,Y,N,0,Working,Secondary / secondary special,Civil marriage,Apartment,0.008625,-11887,-840,-3445.0,1,1,0,0.0,Security staff,2.0,0.1724949335831191,0.5253956091965597,0.501075160239048,0,0,0,0
76500.0,85320.0,36,3.5153641457186042,N,N,0,Pensioner,Secondary / secondary special,Widow,House,0.010276,-20775,365243,-7452.0,1,1,0,0.0,,1.0,0.6908389550777053,0.6319307156166281,0.4382813743111921,0,0,0,0
90000.0,544491.0,48,3.8718753736870055,N,Y,0,Working,Secondary / secondary special,Married,Rented studio,0.009334,-15743,-8867,-2789.0,1,0,0,-531.0,Core staff,2.0,,0.5576874792583012,0.0520364070962328,0,1,0,0
99000.0,122521.5,12,3.887809625897521,N,N,1,Working,Secondary / secondary special,Single / not married,Rented apartment,0.002134,-11118,-2460,-3580.0,1,0,0,-2357.0,High skill tech staff,2.0,,0.378529093937319,0.4668640059537032,0,1,0,0
225000.0,835605.0,54,3.3076217781833033,N,Y,0,Pensioner,Secondary / secondary special,Married,House,0.018634,-21439,365243,-1315.0,1,0,0,-1875.0,,2.0,,0.0597494868698096,0.164414178829907,0,0,0,0
260613.0,1129500.0,18,1.7899997962889072,N,N,0,Commercial associate,Higher education,Married,Rented room,0.01885,-14141,-3721,-277.0,1,0,0,-4.0,Managers,2.0,0.3793131825474847,0.4786011329200636,0.5442347412142162,0,0,0,0
85050.0,348264.0,36,3.312888358541865,N,Y,1,Working,Secondary / secondary special,Married,Apartment,0.035792,-12201,-4033,-6277.0,1,1,0,-1553.0,Laborers,3.0,,0.4979244751299988,0.2225807646753351,0,0,0,1
225000.0,848745.0,48,2.924295962482769,N,N,0,Working,Higher education,Married,With parents,0.022625,-10650,-2176,-4500.0,1,0,1,-2382.0,Managers,2.0,0.7435833899341073,0.6867447664971384,0.6832688314232291,0,1,0,0
202500.0,555273.0,12,3.600084206401925,Y,Y,0,Working,Higher education,Civil marriage,Apartment,0.010147,-17614,-2460,-6075.0,1,1,0,-514.0,Managers,2.0,,0.6717102156369946,0.6127042441012546,0,1,0,0
45000.0,269550.0,36,3.543603492765019,N,Y,0,Pensioner,Secondary / secondary special,Single / not married,House,0.0116569999999999,-10304,365243,-2264.0,1,1,0,0.0,,1.0,,0.1942151121136184,0.6127042441012546,0,1,0,0
90000.0,835380.0,54,3.0203664388704348,N,N,0,Commercial associate,Secondary / secondary special,Widow,Municipal apartment,0.04622,-22849,-1462,-12957.0,1,0,0,-1188.0,Cleaning staff,1.0,0.7840538299025143,0.4639230408713445,0.2735646775174348,0,1,0,0
157500.0,331920.0,18,3.471454169570232,N,Y,0,Working,Secondary / secondary special,Married,Apartment,0.030755,-11425,-973,-4509.0,1,0,0,-647.0,Laborers,2.0,0.2093949833283872,0.5051077863285999,0.5884877883422673,0,1,0,0
166500.0,142200.0,30,2.9692311249706003,N,Y,0,Working,Higher education,Civil marriage,House,0.011703,-9882,-2337,-4633.0,1,0,0,-538.0,High skill tech staff,2.0,0.2062357231102636,0.6095205006369605,0.7789040389824382,0,1,0,0
472500.0,592560.0,12,3.17486899496827,Y,N,1,Working,Secondary / secondary special,Married,Rented apartment,0.005313,-16292,-981,-619.0,1,1,0,-667.0,Drivers,3.0,0.2301920087964376,0.5059222544901524,0.0584278408863401,0,1,0,0
157500.0,508495.5,36,3.908372201539109,N,Y,0,Working,Secondary / secondary special,Single / not married,Rented studio,0.025164,-18386,-2049,-2411.0,1,0,0,0.0,Laborers,1.0,,0.4295516569235269,,0,1,0,0
202500.0,926365.5,12,3.1045099691834093,Y,Y,0,Working,Secondary / secondary special,Married,Apartment,0.011703,-15477,-452,-1271.0,1,0,0,-1214.0,Drivers,2.0,0.5989189334764213,0.7728092476412136,0.3539876078507373,0,1,0,0
180000.0,675000.0,60,3.099973223176136,N,Y,0,Working,Higher education,Married,Co-op house,0.0145199999999999,-16736,-4284,-6320.0,1,0,0,0.0,Laborers,2.0,0.6037737142692209,0.2298535073078563,,0,1,0,0
99000.0,341109.0,18,3.587252702517457,N,Y,0,Pensioner,Secondary / secondary special,Married,Co-op house,0.02461,-21404,365243,-11854.0,1,1,0,-216.0,,2.0,,0.6623760670731894,0.6347055309763198,0,1,0,0
121500.0,327024.0,48,3.5779883165888524,N,N,0,Pensioner,Secondary / secondary special,Separated,House,0.035792,-23137,365243,-10373.0,1,1,0,-161.0,,1.0,,0.6236890562867579,,0,1,0,0
202500.0,1413859.5,24,2.3108530794320634,N,Y,0,State servant,Secondary / secondary special,Married,Apartment,0.020713,-15658,-3589,-2269.0,1,0,0,-1.0,Core staff,2.0,,0.1575691816769175,,0,1,0,0
